,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
64,vit-base-patch16-224-in21k,stimulus_432.png,stimulus_1151.png,0.93496853,1.0,1.0,106.0,same,12
65,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.9999999,1.0,1.0,124.0,same,0
66,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.99803066,1.0,1.0,124.0,same,1
67,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.9964997,1.0,1.0,124.0,same,2
68,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.99317175,1.0,1.0,124.0,same,3
69,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.99064296,1.0,1.0,124.0,same,4
70,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.9872873,1.0,1.0,124.0,same,5
71,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.98732865,1.0,1.0,124.0,same,6
72,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.9892535,1.0,1.0,124.0,same,7
73,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.98929054,1.0,1.0,124.0,same,8
74,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.98885894,1.0,1.0,124.0,same,9
75,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.98689747,1.0,1.0,124.0,same,10
76,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.9841802,1.0,1.0,124.0,same,11
77,vit-base-patch16-224-in21k,stimulus_780.png,stimulus_1491.png,0.95218647,1.0,1.0,124.0,same,12
78,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9999999,1.0,1.0,21.0,same,0
79,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9998101,1.0,1.0,21.0,same,1
80,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9977611,1.0,1.0,21.0,same,2
81,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9951134,1.0,1.0,21.0,same,3
82,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9922533,1.0,1.0,21.0,same,4
83,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9879458,1.0,1.0,21.0,same,5
84,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.98841697,1.0,1.0,21.0,same,6
85,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.99045706,1.0,1.0,21.0,same,7
86,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.99073327,1.0,1.0,21.0,same,8
87,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.99230695,1.0,1.0,21.0,same,9
88,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.992146,1.0,1.0,21.0,same,10
89,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.99030995,1.0,1.0,21.0,same,11
90,vit-base-patch16-224-in21k,stimulus_555.png,stimulus_770.png,0.9733469,1.0,1.0,21.0,same,12
91,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9999999,1.0,1.0,29.0,same,0
92,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9997607,1.0,1.0,29.0,same,1
93,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9986967,1.0,1.0,29.0,same,2
94,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9941992,1.0,1.0,29.0,same,3
95,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9907955,1.0,1.0,29.0,same,4
96,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9912518,1.0,1.0,29.0,same,5
97,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9913558,1.0,1.0,29.0,same,6
98,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.991716,1.0,1.0,29.0,same,7
99,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.99202466,1.0,1.0,29.0,same,8
100,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9926154,1.0,1.0,29.0,same,9
101,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.990905,1.0,1.0,29.0,same,10
102,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.9888389,1.0,1.0,29.0,same,11
103,vit-base-patch16-224-in21k,stimulus_1169.png,stimulus_1276.png,0.972406,1.0,1.0,29.0,same,12
104,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9999999,1.0,1.0,0.0,same,0
105,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.99977785,1.0,1.0,0.0,same,1
106,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9976554,1.0,1.0,0.0,same,2
107,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9963802,1.0,1.0,0.0,same,3
108,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.99506855,1.0,1.0,0.0,same,4
109,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9955097,1.0,1.0,0.0,same,5
110,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9958012,1.0,1.0,0.0,same,6
111,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9965638,1.0,1.0,0.0,same,7
112,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.99650145,1.0,1.0,0.0,same,8
113,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9971611,1.0,1.0,0.0,same,9
114,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9969289,1.0,1.0,0.0,same,10
115,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.9951749,1.0,1.0,0.0,same,11
116,vit-base-patch16-224-in21k,stimulus_452.png,stimulus_548.png,0.98982865,1.0,1.0,0.0,same,12
117,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9999999,1.0,1.0,56.0,same,0
118,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.99959403,1.0,1.0,56.0,same,1
119,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9985285,1.0,1.0,56.0,same,2
120,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9976995,1.0,1.0,56.0,same,3
121,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9957507,1.0,1.0,56.0,same,4
122,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9960257,1.0,1.0,56.0,same,5
123,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9963021,1.0,1.0,56.0,same,6
124,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9968178,1.0,1.0,56.0,same,7
125,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.99677575,1.0,1.0,56.0,same,8
126,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.99734277,1.0,1.0,56.0,same,9
127,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9971788,1.0,1.0,56.0,same,10
128,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9966738,1.0,1.0,56.0,same,11
129,vit-base-patch16-224-in21k,stimulus_944.png,stimulus_1363.png,0.9900898,1.0,1.0,56.0,same,12
130,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.9999999,2.0,2.0,0.0,same,0
131,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.99931026,2.0,2.0,0.0,same,1
132,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.9986978,2.0,2.0,0.0,same,2
133,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.99770004,2.0,2.0,0.0,same,3
134,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.9973738,2.0,2.0,0.0,same,4
135,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.997111,2.0,2.0,0.0,same,5
136,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.99747384,2.0,2.0,0.0,same,6
137,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.99779487,2.0,2.0,0.0,same,7
138,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.9977775,2.0,2.0,0.0,same,8
139,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.99803495,2.0,2.0,0.0,same,9
140,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.9972928,2.0,2.0,0.0,same,10
141,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.99544585,2.0,2.0,0.0,same,11
142,vit-base-patch16-224-in21k,stimulus_2411.png,stimulus_2568.png,0.97198296,2.0,2.0,0.0,same,12
143,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9999999,2.0,2.0,51.0,same,0
144,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9989357,2.0,2.0,51.0,same,1
145,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.99825937,2.0,2.0,51.0,same,2
146,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9954509,2.0,2.0,51.0,same,3
147,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.99079406,2.0,2.0,51.0,same,4
148,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.987827,2.0,2.0,51.0,same,5
149,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9902251,2.0,2.0,51.0,same,6
150,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.989951,2.0,2.0,51.0,same,7
151,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9900787,2.0,2.0,51.0,same,8
152,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.99094343,2.0,2.0,51.0,same,9
153,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9899323,2.0,2.0,51.0,same,10
154,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.9828657,2.0,2.0,51.0,same,11
155,vit-base-patch16-224-in21k,stimulus_2697.png,stimulus_3168.png,0.96459544,2.0,2.0,51.0,same,12
156,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.9999999,2.0,2.0,0.0,same,0
157,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99979115,2.0,2.0,0.0,same,1
158,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99893403,2.0,2.0,0.0,same,2
159,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.9979447,2.0,2.0,0.0,same,3
160,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99692607,2.0,2.0,0.0,same,4
161,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99640614,2.0,2.0,0.0,same,5
162,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99680364,2.0,2.0,0.0,same,6
163,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99731034,2.0,2.0,0.0,same,7
164,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.9974875,2.0,2.0,0.0,same,8
165,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.9977644,2.0,2.0,0.0,same,9
166,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.99735165,2.0,2.0,0.0,same,10
167,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.9956681,2.0,2.0,0.0,same,11
168,vit-base-patch16-224-in21k,stimulus_2071.png,stimulus_2185.png,0.9677565,2.0,2.0,0.0,same,12
169,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9999999,2.0,2.0,72.0,same,0
170,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9995393,2.0,2.0,72.0,same,1
171,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9977659,2.0,2.0,72.0,same,2
172,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.99653935,2.0,2.0,72.0,same,3
173,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9929185,2.0,2.0,72.0,same,4
174,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9883851,2.0,2.0,72.0,same,5
175,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.98815745,2.0,2.0,72.0,same,6
176,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9886596,2.0,2.0,72.0,same,7
177,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9877379,2.0,2.0,72.0,same,8
178,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9893479,2.0,2.0,72.0,same,9
179,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.9873751,2.0,2.0,72.0,same,10
180,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.98279285,2.0,2.0,72.0,same,11
181,vit-base-patch16-224-in21k,stimulus_2352.png,stimulus_2645.png,0.946795,2.0,2.0,72.0,same,12
182,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.9999999,2.0,2.0,158.0,same,0
183,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.996898,2.0,2.0,158.0,same,1
184,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.9936976,2.0,2.0,158.0,same,2
185,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.9919486,2.0,2.0,158.0,same,3
186,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.986555,2.0,2.0,158.0,same,4
187,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.979281,2.0,2.0,158.0,same,5
188,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.97788304,2.0,2.0,158.0,same,6
189,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.978022,2.0,2.0,158.0,same,7
190,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.9741786,2.0,2.0,158.0,same,8
191,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.974777,2.0,2.0,158.0,same,9
192,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.97070193,2.0,2.0,158.0,same,10
193,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.95006233,2.0,2.0,158.0,same,11
194,vit-base-patch16-224-in21k,stimulus_1624.png,stimulus_2779.png,0.8430544,2.0,2.0,158.0,same,12
195,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9999999,2.0,2.0,221.0,same,0
196,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.99639976,2.0,2.0,221.0,same,1
197,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.99394125,2.0,2.0,221.0,same,2
198,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.99059373,2.0,2.0,221.0,same,3
199,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9825578,2.0,2.0,221.0,same,4
200,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9714352,2.0,2.0,221.0,same,5
201,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.970772,2.0,2.0,221.0,same,6
202,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9740437,2.0,2.0,221.0,same,7
203,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9706244,2.0,2.0,221.0,same,8
204,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9723662,2.0,2.0,221.0,same,9
205,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9673575,2.0,2.0,221.0,same,10
206,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.9410427,2.0,2.0,221.0,same,11
207,vit-base-patch16-224-in21k,stimulus_1648.png,stimulus_3065.png,0.75550145,2.0,2.0,221.0,same,12
208,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9999999,2.0,2.0,19.0,same,0
