,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
39,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99388325,7.0,7.0,0.0,same,6,632404480,14
40,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99311984,7.0,7.0,0.0,same,7,632404480,14
41,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.992935,7.0,7.0,0.0,same,8,632404480,14
42,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99281573,7.0,7.0,0.0,same,9,632404480,14
43,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99226165,7.0,7.0,0.0,same,10,632404480,14
44,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9923264,7.0,7.0,0.0,same,11,632404480,14
45,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99202085,7.0,7.0,0.0,same,12,632404480,14
46,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9920809,7.0,7.0,0.0,same,13,632404480,14
47,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99244976,7.0,7.0,0.0,same,14,632404480,14
48,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99205583,7.0,7.0,0.0,same,15,632404480,14
49,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99178773,7.0,7.0,0.0,same,16,632404480,14
50,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99158394,7.0,7.0,0.0,same,17,632404480,14
51,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99039435,7.0,7.0,0.0,same,18,632404480,14
52,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9888804,7.0,7.0,0.0,same,19,632404480,14
53,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98784494,7.0,7.0,0.0,same,20,632404480,14
54,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98625475,7.0,7.0,0.0,same,21,632404480,14
55,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98350984,7.0,7.0,0.0,same,22,632404480,14
56,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98176,7.0,7.0,0.0,same,23,632404480,14
57,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.97962356,7.0,7.0,0.0,same,24,632404480,14
58,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9777531,7.0,7.0,0.0,same,25,632404480,14
59,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9762753,7.0,7.0,0.0,same,26,632404480,14
60,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9729982,7.0,7.0,0.0,same,27,632404480,14
61,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9728329,7.0,7.0,0.0,same,28,632404480,14
62,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9732995,7.0,7.0,0.0,same,29,632404480,14
63,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9685791,7.0,7.0,0.0,same,30,632404480,14
