,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
0,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9999998,7.0,7.0,448.0,same,0,2539567105,14
1,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9999412,7.0,7.0,448.0,same,1,2539567105,14
2,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.99992275,7.0,7.0,448.0,same,2,2539567105,14
3,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9999126,7.0,7.0,448.0,same,3,2539567105,14
4,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9998855,7.0,7.0,448.0,same,4,2539567105,14
5,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.99977624,7.0,7.0,448.0,same,5,2539567105,14
6,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.99977493,7.0,7.0,448.0,same,6,2539567105,14
7,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9997813,7.0,7.0,448.0,same,7,2539567105,14
8,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.99975437,7.0,7.0,448.0,same,8,2539567105,14
9,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.99972206,7.0,7.0,448.0,same,9,2539567105,14
10,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9993544,7.0,7.0,448.0,same,10,2539567105,14
11,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.99907285,7.0,7.0,448.0,same,11,2539567105,14
12,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9977601,7.0,7.0,448.0,same,12,2539567105,14
13,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9962309,7.0,7.0,448.0,same,13,2539567105,14
14,clip-bg-patch14,dots,stimulus_479.png,stimulus_997.png,0.9953572,7.0,7.0,448.0,same,14,2539567105,14
