,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
0,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9999998,1.0,1.0,132.0,same,0,304351232,16
1,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9989318,1.0,1.0,132.0,same,1,304351232,16
2,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9933523,1.0,1.0,132.0,same,2,304351232,16
3,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9832143,1.0,1.0,132.0,same,3,304351232,16
4,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9854942,1.0,1.0,132.0,same,4,304351232,16
5,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9835581,1.0,1.0,132.0,same,5,304351232,16
6,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9852193,1.0,1.0,132.0,same,6,304351232,16
7,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9865225,1.0,1.0,132.0,same,7,304351232,16
8,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.98706084,1.0,1.0,132.0,same,8,304351232,16
9,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.98690206,1.0,1.0,132.0,same,9,304351232,16
10,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9810597,1.0,1.0,132.0,same,10,304351232,16
11,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9686763,1.0,1.0,132.0,same,11,304351232,16
12,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.96027225,1.0,1.0,132.0,same,12,304351232,16
13,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9488331,1.0,1.0,132.0,same,13,304351232,16
14,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.9239289,1.0,1.0,132.0,same,14,304351232,16
15,vit-large-patch16,rectangles,stimulus_390.png,stimulus_1151.png,0.91947013,1.0,1.0,132.0,same,15,304351232,16
