,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
162,clip-vit-base-patch32,stimulus_1709.png,stimulus_2539.png,0.99638134,2.0,2.0,117.0,same,6
163,clip-vit-base-patch32,stimulus_1709.png,stimulus_2539.png,0.99525994,2.0,2.0,117.0,same,7
164,clip-vit-base-patch32,stimulus_1709.png,stimulus_2539.png,0.9897678,2.0,2.0,117.0,same,8
165,clip-vit-base-patch32,stimulus_1709.png,stimulus_2539.png,0.9888735,2.0,2.0,117.0,same,9
166,clip-vit-base-patch32,stimulus_1709.png,stimulus_2539.png,0.9803924,2.0,2.0,117.0,same,10
167,clip-vit-base-patch32,stimulus_1709.png,stimulus_2539.png,0.9816378,2.0,2.0,117.0,same,11
168,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,1.0000001,2.0,2.0,62.0,same,0
169,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9997645,2.0,2.0,62.0,same,1
170,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9997322,2.0,2.0,62.0,same,2
171,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9997423,2.0,2.0,62.0,same,3
172,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9994666,2.0,2.0,62.0,same,4
173,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.99887884,2.0,2.0,62.0,same,5
174,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9961669,2.0,2.0,62.0,same,6
175,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9941782,2.0,2.0,62.0,same,7
176,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9875797,2.0,2.0,62.0,same,8
177,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9855025,2.0,2.0,62.0,same,9
178,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.9808045,2.0,2.0,62.0,same,10
179,clip-vit-base-patch32,stimulus_1866.png,stimulus_2255.png,0.98222727,2.0,2.0,62.0,same,11
180,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,1.0000001,2.0,2.0,11.0,same,0
181,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.99978065,2.0,2.0,11.0,same,1
182,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.99984944,2.0,2.0,11.0,same,2
183,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.9999197,2.0,2.0,11.0,same,3
184,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.99973273,2.0,2.0,11.0,same,4
185,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.99911416,2.0,2.0,11.0,same,5
186,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.9968391,2.0,2.0,11.0,same,6
187,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.99500823,2.0,2.0,11.0,same,7
188,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.9910362,2.0,2.0,11.0,same,8
189,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.982174,2.0,2.0,11.0,same,9
190,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.9770673,2.0,2.0,11.0,same,10
191,clip-vit-base-patch32,stimulus_2817.png,stimulus_2924.png,0.9772898,2.0,2.0,11.0,same,11
192,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,1.0000001,2.0,2.0,55.0,same,0
193,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.999618,2.0,2.0,55.0,same,1
194,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.9997476,2.0,2.0,55.0,same,2
195,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.9998525,2.0,2.0,55.0,same,3
196,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.99956566,2.0,2.0,55.0,same,4
197,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.9991497,2.0,2.0,55.0,same,5
198,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.99793994,2.0,2.0,55.0,same,6
199,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.9970522,2.0,2.0,55.0,same,7
200,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.9928999,2.0,2.0,55.0,same,8
201,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.99193925,2.0,2.0,55.0,same,9
202,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.98201877,2.0,2.0,55.0,same,10
203,clip-vit-base-patch32,stimulus_2059.png,stimulus_2533.png,0.97795063,2.0,2.0,55.0,same,11
204,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,1.0000001,2.0,2.0,167.0,same,0
205,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.998087,2.0,2.0,167.0,same,1
206,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.999376,2.0,2.0,167.0,same,2
207,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.99957734,2.0,2.0,167.0,same,3
208,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9994266,2.0,2.0,167.0,same,4
209,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.99883753,2.0,2.0,167.0,same,5
