,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
144,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.9996442,2.0,2.0,59.0,same,1
145,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.9995359,2.0,2.0,59.0,same,2
146,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.99963474,2.0,2.0,59.0,same,3
147,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.9992784,2.0,2.0,59.0,same,4
148,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.99824214,2.0,2.0,59.0,same,5
149,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.9964122,2.0,2.0,59.0,same,6
150,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.99362713,2.0,2.0,59.0,same,7
151,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.989966,2.0,2.0,59.0,same,8
152,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.9906522,2.0,2.0,59.0,same,9
153,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.98569137,2.0,2.0,59.0,same,10
154,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.98542935,2.0,2.0,59.0,same,11
155,clip-vit-base-patch32,stimulus_1714.png,stimulus_2083.png,0.92683464,2.0,2.0,59.0,same,12
156,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,1.0000001,2.0,2.0,123.0,same,0
157,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.99889535,2.0,2.0,123.0,same,1
158,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.99951756,2.0,2.0,123.0,same,2
159,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.9996398,2.0,2.0,123.0,same,3
160,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.99929893,2.0,2.0,123.0,same,4
161,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.9984403,2.0,2.0,123.0,same,5
162,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.99639004,2.0,2.0,123.0,same,6
163,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.995379,2.0,2.0,123.0,same,7
164,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.98631763,2.0,2.0,123.0,same,8
165,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.9841281,2.0,2.0,123.0,same,9
166,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.9778988,2.0,2.0,123.0,same,10
167,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.97700953,2.0,2.0,123.0,same,11
168,clip-vit-base-patch32,stimulus_2005.png,stimulus_2844.png,0.9135515,2.0,2.0,123.0,same,12
169,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,1.0000001,2.0,2.0,144.0,same,0
170,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.9991216,2.0,2.0,144.0,same,1
171,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.999429,2.0,2.0,144.0,same,2
172,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.9996134,2.0,2.0,144.0,same,3
173,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.99945396,2.0,2.0,144.0,same,4
174,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.998748,2.0,2.0,144.0,same,5
175,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.9968108,2.0,2.0,144.0,same,6
176,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.99529976,2.0,2.0,144.0,same,7
