,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
0,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,1.0000002,7.0,7.0,0.0,same,0,632404480,14
1,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.9998822,7.0,7.0,0.0,same,1,632404480,14
2,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.9989628,7.0,7.0,0.0,same,2,632404480,14
3,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.99790496,7.0,7.0,0.0,same,3,632404480,14
4,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.9954756,7.0,7.0,0.0,same,4,632404480,14
5,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.99437225,7.0,7.0,0.0,same,5,632404480,14
6,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.9919723,7.0,7.0,0.0,same,6,632404480,14
7,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.99054545,7.0,7.0,0.0,same,7,632404480,14
8,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.99097615,7.0,7.0,0.0,same,8,632404480,14
9,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.98980135,7.0,7.0,0.0,same,9,632404480,14
10,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.9894771,7.0,7.0,0.0,same,10,632404480,14
11,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.9897393,7.0,7.0,0.0,same,11,632404480,14
12,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.98948514,7.0,7.0,0.0,same,12,632404480,14
13,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.98901665,7.0,7.0,0.0,same,13,632404480,14
14,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.98905355,7.0,7.0,0.0,same,14,632404480,14
15,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.98953044,7.0,7.0,0.0,same,15,632404480,14
16,vit-huge-patch14,dots,stimulus_1012.png,stimulus_1242.png,0.98924,7.0,7.0,0.0,same,16,632404480,14
