,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
0,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9999998,1.0,1.0,132.0,same,0,2539567105,14
1,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99863815,1.0,1.0,132.0,same,1,2539567105,14
2,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.998895,1.0,1.0,132.0,same,2,2539567105,14
3,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9989144,1.0,1.0,132.0,same,3,2539567105,14
4,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99875474,1.0,1.0,132.0,same,4,2539567105,14
5,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9980964,1.0,1.0,132.0,same,5,2539567105,14
6,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99851537,1.0,1.0,132.0,same,6,2539567105,14
7,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9983738,1.0,1.0,132.0,same,7,2539567105,14
8,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99882334,1.0,1.0,132.0,same,8,2539567105,14
9,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99796444,1.0,1.0,132.0,same,9,2539567105,14
10,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9976892,1.0,1.0,132.0,same,10,2539567105,14
11,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99744666,1.0,1.0,132.0,same,11,2539567105,14
12,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9954367,1.0,1.0,132.0,same,12,2539567105,14
13,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9929426,1.0,1.0,132.0,same,13,2539567105,14
14,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99239755,1.0,1.0,132.0,same,14,2539567105,14
15,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99018174,1.0,1.0,132.0,same,15,2539567105,14
16,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.988232,1.0,1.0,132.0,same,16,2539567105,14
17,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9867336,1.0,1.0,132.0,same,17,2539567105,14
18,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9893076,1.0,1.0,132.0,same,18,2539567105,14
19,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9923692,1.0,1.0,132.0,same,19,2539567105,14
20,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9927849,1.0,1.0,132.0,same,20,2539567105,14
21,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.99771214,1.0,1.0,132.0,same,21,2539567105,14
22,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9835391,1.0,1.0,132.0,same,22,2539567105,14
23,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9870772,1.0,1.0,132.0,same,23,2539567105,14
24,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.98059446,1.0,1.0,132.0,same,24,2539567105,14
25,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9690963,1.0,1.0,132.0,same,25,2539567105,14
26,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.96753865,1.0,1.0,132.0,same,26,2539567105,14
27,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.92195326,1.0,1.0,132.0,same,27,2539567105,14
28,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9344765,1.0,1.0,132.0,same,28,2539567105,14
29,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.9233034,1.0,1.0,132.0,same,29,2539567105,14
30,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.90089905,1.0,1.0,132.0,same,30,2539567105,14
31,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.85779214,1.0,1.0,132.0,same,31,2539567105,14
32,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.77734625,1.0,1.0,132.0,same,32,2539567105,14
33,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.72197163,1.0,1.0,132.0,same,33,2539567105,14
34,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.71983576,1.0,1.0,132.0,same,34,2539567105,14
35,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.6277281,1.0,1.0,132.0,same,35,2539567105,14
36,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.69090945,1.0,1.0,132.0,same,36,2539567105,14
37,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.6375778,1.0,1.0,132.0,same,37,2539567105,14
38,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.6237657,1.0,1.0,132.0,same,38,2539567105,14
39,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.60852575,1.0,1.0,132.0,same,39,2539567105,14
40,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.61363876,1.0,1.0,132.0,same,40,2539567105,14
41,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.6115043,1.0,1.0,132.0,same,41,2539567105,14
42,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.60686904,1.0,1.0,132.0,same,42,2539567105,14
43,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.60504043,1.0,1.0,132.0,same,43,2539567105,14
44,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.6538635,1.0,1.0,132.0,same,44,2539567105,14
45,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.6665735,1.0,1.0,132.0,same,45,2539567105,14
46,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.62032497,1.0,1.0,132.0,same,46,2539567105,14
47,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.62274253,1.0,1.0,132.0,same,47,2539567105,14
48,clip-bg-patch14,rectangles,stimulus_390.png,stimulus_1151.png,0.71474457,1.0,1.0,132.0,same,48,2539567105,14
49,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.9999998,1.0,1.0,166.0,same,0,2539567105,14
50,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.9989887,1.0,1.0,166.0,same,1,2539567105,14
51,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.9991655,1.0,1.0,166.0,same,2,2539567105,14
52,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.999185,1.0,1.0,166.0,same,3,2539567105,14
53,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.9990601,1.0,1.0,166.0,same,4,2539567105,14
54,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.99865675,1.0,1.0,166.0,same,5,2539567105,14
55,clip-bg-patch14,rectangles,stimulus_406.png,stimulus_1512.png,0.99933124,1.0,1.0,166.0,same,6,2539567105,14
